Grapheme	IPA	SCA	Languages	FREQUENCY	EXAMPLES	CODEPOINTS
^binnen$	b ɪ n ə	P I N E	Dutch	1	binnen	U+005E U+0062 U+0069 U+006E U+006E U+0065 U+006E U+0024
^pissen$	p ɪ s ə	P I S E	Dutch	1	pissen	U+005E U+0070 U+0069 U+0073 U+0073 U+0065 U+006E U+0024
^bidden$	b ɪ d ə	P I T E	Dutch	1	bidden	U+005E U+0062 U+0069 U+0064 U+0064 U+0065 U+006E U+0024
^blaar$	b l aː r	P L A R	Dutch	1	blaar	U+005E U+0062 U+006C U+0061 U+0061 U+0072 U+0024
^blad$	b l ɑ t	P L A T	Dutch	1	blad	U+005E U+0062 U+006C U+0061 U+0064 U+0024
^plat$	p l ɑ t	P L A T	Dutch	1	plat	U+005E U+0070 U+006C U+0061 U+0074 U+0024
^blauw$	b l ɑu ʋ	P L A W	Dutch	1	blauw	U+005E U+0062 U+006C U+0061 U+0075 U+0077 U+0024
^blik$	b l ɪ k	P L I K	Dutch	1	blik	U+005E U+0062 U+006C U+0069 U+006B U+0024
^bloem$	b l uː m	P L Y M	Dutch	1	bloem	U+005E U+0062 U+006C U+006F U+0065 U+006D U+0024
^bloed$	b l uː t	P L Y T	Dutch	1	bloed	U+005E U+0062 U+006C U+006F U+0065 U+0064 U+0024
^brak$	b r ɑ k	P R A K	Dutch	1	brak	U+005E U+0062 U+0072 U+0061 U+006B U+0024
^prijs$	p r ɛi s	P R E S	Dutch	1	prijs	U+005E U+0070 U+0072 U+0069 U+006A U+0073 U+0024
^breed$	b r eː t	P R E T	Dutch	1	breed	U+005E U+0062 U+0072 U+0065 U+0065 U+0064 U+0024
^brief$	b r iː f	P R I B	Dutch	1	brief	U+005E U+0062 U+0072 U+0069 U+0065 U+0066 U+0024
^bril$	b r ɪ l	P R I L	Dutch	1	bril	U+005E U+0062 U+0072 U+0069 U+006C U+0024
^priem$	p r iː m	P R I M	Dutch	1	priem	U+005E U+0070 U+0072 U+0069 U+0065 U+006D U+0024
^bron$	b r ɔ n	P R U N	Dutch	1	bron	U+005E U+0062 U+0072 U+006F U+006E U+0024
^brood$	b r oː t	P R U T	Dutch	1	brood	U+005E U+0062 U+0072 U+006F U+006F U+0064 U+0024
^brug$	b r ʏ x	P R Y G	Dutch	1	brug	U+005E U+0062 U+0072 U+0075 U+0067 U+0024
^broek$	b r uː k	P R Y K	Dutch	1	broek	U+005E U+0062 U+0072 U+006F U+0065 U+006B U+0024
^broer$	b r uː r	P R Y R	Dutch	6	broer;broer;broer;broer;broer	U+005E U+0062 U+0072 U+006F U+0065 U+0072 U+0024
^boven$	b oː v ə	P U B E	Dutch	1	boven	U+005E U+0062 U+006F U+0076 U+0065 U+006E U+0024
^buigen$	b œy ɣ ə	P U G E	Dutch	1	buigen	U+005E U+0062 U+0075 U+0069 U+0067 U+0065 U+006E U+0024
^pols$	p ɔ l s	P U L S	Dutch	1	pols	U+005E U+0070 U+006F U+006C U+0073 U+0024
^bont$	b ɔ n t	P U N T	Dutch	1	bont	U+005E U+0062 U+006F U+006E U+0074 U+0024
^boren$	b oː r ə	P U R E	Dutch	1	boren	U+005E U+0062 U+006F U+0072 U+0065 U+006E U+0024
^bord$	b ɔ r t	P U R T	Dutch	1	bord	U+005E U+0062 U+006F U+0072 U+0064 U+0024
^poort$	p oː r t	P U R T	Dutch	1	poort	U+005E U+0070 U+006F U+006F U+0072 U+0074 U+0024
^post$	p ɔ s t	P U S T	Dutch	2	post;post	U+005E U+0070 U+006F U+0073 U+0074 U+0024
^buiten$	b œy t ə	P U T E	Dutch	1	buiten	U+005E U+0062 U+0075 U+0069 U+0074 U+0065 U+006E U+0024
^poepen$	p uː p ə	P Y P E	Dutch	1	poepen	U+005E U+0070 U+006F U+0065 U+0070 U+0065 U+006E U+0024
^boete$	b uː t ə	P Y T E	Dutch	1	boete	U+005E U+0062 U+006F U+0065 U+0074 U+0065 U+0024
^rand$	r ɑ n t	R A N T	Dutch	1	rand	U+005E U+0072 U+0061 U+006E U+0064 U+0024
^raden$	r aː d ə	R A T E	Dutch	1	raden	U+005E U+0072 U+0061 U+0064 U+0065 U+006E U+0024
^regen$	r eː ɣ ə	R E G E	Dutch	1	regen	U+005E U+0072 U+0065 U+0067 U+0065 U+006E U+0024
^recht$	r ɛ x t	R E G T	Dutch	1	recht	U+005E U+0072 U+0065 U+0063 U+0068 U+0074 U+0024
^remmen$	r ɛ m ə	R E M E	Dutch	1	remmen	U+005E U+0072 U+0065 U+006D U+006D U+0065 U+006E U+0024
^rennen$	r ɛ n ə	R E N E	Dutch	1	rennen	U+005E U+0072 U+0065 U+006E U+006E U+0065 U+006E U+0024
^rijst$	r ɛi s t	R E S T	Dutch	1	rijst	U+005E U+0072 U+0069 U+006A U+0073 U+0074 U+0024
^reden$	r eː d ə	R E T E	Dutch	1	reden	U+005E U+0072 U+0065 U+0064 U+0065 U+006E U+0024
^redden$	r ɛ d ə	R E T E	Dutch	1	redden	U+005E U+0072 U+0065 U+0064 U+0064 U+0065 U+006E U+0024
^rijden$	r ɛi d ə	R E T E	Dutch	1	rijden	U+005E U+0072 U+0069 U+006A U+0064 U+0065 U+006E U+0024
^rillen$	r ɪ l ə	R I L E	Dutch	1	rillen	U+005E U+0072 U+0069 U+006C U+006C U+0065 U+006E U+0024
^rogge$	r ɔ ɣ ə	R U G E	Dutch	1	rogge	U+005E U+0072 U+006F U+0067 U+0067 U+0065 U+0024
^roken$	r oː k ə	R U K E	Dutch	1	roken	U+005E U+0072 U+006F U+006B U+0065 U+006E U+0024
^ruiken$	r œy k ə	R U K E	Dutch	3	ruiken;ruiken;ruiken	U+005E U+0072 U+0075 U+0069 U+006B U+0065 U+006E U+0024
^rollen$	r ɔ l ə	R U L E	Dutch	1	rollen	U+005E U+0072 U+006F U+006C U+006C U+0065 U+006E U+0024
^ruilen$	r œy l ə	R U L E	Dutch	1	ruilen	U+005E U+0072 U+0075 U+0069 U+006C U+0065 U+006E U+0024
^rond$	r ɔ n t	R U N T	Dutch	1	rond	U+005E U+0072 U+006F U+006E U+0064 U+0024
^rots$	r ɔ t s	R U T S	Dutch	1	rots	U+005E U+0072 U+006F U+0074 U+0073 U+0024
^roeien$	r uː j ə	R Y J E	Dutch	1	roeien	U+005E U+0072 U+006F U+0065 U+0069 U+0065 U+006E U+0024
^rund$	r ʏ n t	R Y N T	Dutch	1	rund	U+005E U+0072 U+0075 U+006E U+0064 U+0024
^roeren$	r uː r ə	R Y R E	Dutch	1	roeren	U+005E U+0072 U+006F U+0065 U+0072 U+0065 U+006E U+0024
^ruzie$	r yː z iː	R Y S I	Dutch	1	ruzie	U+005E U+0072 U+0075 U+007A U+0069 U+0065 U+0024
^zacht$	z ɑ x t	S A G T	Dutch	1	zacht	U+005E U+007A U+0061 U+0063 U+0068 U+0074 U+0024
^zaaien$	z aː j ə	S A J E	Dutch	1	zaaien	U+005E U+007A U+0061 U+0061 U+0069 U+0065 U+006E U+0024
^zalf$	z ɑ l f	S A L B	Dutch	1	zalf	U+005E U+007A U+0061 U+006C U+0066 U+0024
^zand$	z ɑ n t	S A N T	Dutch	1	zand	U+005E U+007A U+0061 U+006E U+0064 U+0024
^zeven$	z eː v ə	S E B E	Dutch	2	zeven;zeven	U+005E U+007A U+0065 U+0076 U+0065 U+006E U+0024
^zeggen$	z ɛ ɣ ə	S E G E	Dutch	1	zeggen	U+005E U+007A U+0065 U+0067 U+0067 U+0065 U+006E U+0024
^zeilen$	z ɛi l ə	S E L E	Dutch	1	zeilen	U+005E U+007A U+0065 U+0069 U+006C U+0065 U+006E U+0024
^zijde$	z ɛi d ə	S E T E	Dutch	1	zijde	U+005E U+007A U+0069 U+006A U+0064 U+0065 U+0024
^schaal$	s x aː l	S G A L	Dutch	1	schaal	U+005E U+0073 U+0063 U+0068 U+0061 U+0061 U+006C U+0024
^schaap$	s x aː p	S G A P	Dutch	1	schaap	U+005E U+0073 U+0063 U+0068 U+0061 U+0061 U+0070 U+0024
^schaar$	s x aː r	S G A R	Dutch	1	schaar	U+005E U+0073 U+0063 U+0068 U+0061 U+0061 U+0072 U+0024
^schip$	s x ɪ p	S G I P	Dutch	1	schip	U+005E U+0073 U+0063 U+0068 U+0069 U+0070 U+0024
^school$	s x oː l	S G U L	Dutch	1	school	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006C U+0024
^schuim$	s x œy m	S G U M	Dutch	1	schuim	U+005E U+0073 U+0063 U+0068 U+0075 U+0069 U+006D U+0024
^schoon$	s x oː n	S G U N	Dutch	1	schoon	U+005E U+0073 U+0063 U+0068 U+006F U+006F U+006E U+0024
^schop$	s x ɔ p	S G U P	Dutch	1	schop	U+005E U+0073 U+0063 U+0068 U+006F U+0070 U+0024
^schoen$	s x uː n	S G Y N	Dutch	1	schoen	U+005E U+0073 U+0063 U+0068 U+006F U+0065 U+006E U+0024
^schub$	s x ʏ p	S G Y P	Dutch	1	schub	U+005E U+0073 U+0063 U+0068 U+0075 U+0062 U+0024
^zingen$	z ɪ ŋ ə	S I N E	Dutch	1	zingen	U+005E U+007A U+0069 U+006E U+0067 U+0065 U+006E U+0024
^zitten$	z ɪ t ə	S I T E	Dutch	1	zitten	U+005E U+007A U+0069 U+0074 U+0074 U+0065 U+006E U+0024
^slaaf$	s l aː f	S L A B	Dutch	1	slaaf	U+005E U+0073 U+006C U+0061 U+0061 U+0066 U+0024
^slak$	s l ɑ k	S L A K	Dutch	1	slak	U+005E U+0073 U+006C U+0061 U+006B U+0024
^slaan$	s l aː n	S L A N	Dutch	1	slaan	U+005E U+0073 U+006C U+0061 U+0061 U+006E U+0024
^slang$	s l ɑ ŋ	S L A N	Dutch	1	slang	U+005E U+0073 U+006C U+0061 U+006E U+0067 U+0024
^slaap$	s l aː p	S L A P	Dutch	1	slaap	U+005E U+0073 U+006C U+0061 U+0061 U+0070 U+0024
^slim$	s l ɪ m	S L I M	Dutch	1	slim	U+005E U+0073 U+006C U+0069 U+006D U+0024
^slot$	s l ɔ t	S L U T	Dutch	1	slot	U+005E U+0073 U+006C U+006F U+0074 U+0024
^sloot$	s l oː t	S L U T	Dutch	1	sloot	U+005E U+0073 U+006C U+006F U+006F U+0074 U+0024
^smid$	s m ɪ t	S M I T	Dutch	1	smid	U+005E U+0073 U+006D U+0069 U+0064 U+0024
^snel$	s n ɛ l	S N E L	Dutch	1	snel	U+005E U+0073 U+006E U+0065 U+006C U+0024
^sneeuw$	s n eː ʋ	S N E W	Dutch	1	sneeuw	U+005E U+0073 U+006E U+0065 U+0065 U+0075 U+0077 U+0024
^snot$	s n ɔ t	S N U T	Dutch	1	snot	U+005E U+0073 U+006E U+006F U+0074 U+0024
^snoep$	s n uː p	S N Y P	Dutch	1	snoep	U+005E U+0073 U+006E U+006F U+0065 U+0070 U+0024
^spar$	s p ɑ r	S P A R	Dutch	1	spar	U+005E U+0073 U+0070 U+0061 U+0072 U+0024
^speer$	s p eː r	S P E R	Dutch	1	speer	U+005E U+0073 U+0070 U+0065 U+0065 U+0072 U+0024
^spin$	s p ɪ n	S P I N	Dutch	1	spin	U+005E U+0073 U+0070 U+0069 U+006E U+0024
^spook$	s p oː k	S P U K	Dutch	1	spook	U+005E U+0073 U+0070 U+006F U+006F U+006B U+0024
^stal$	s t ɑ l	S T A L	Dutch	1	stal	U+005E U+0073 U+0074 U+0061 U+006C U+0024
^staan$	s t aː n	S T A N	Dutch	1	staan	U+005E U+0073 U+0074 U+0061 U+0061 U+006E U+0024
^stad$	s t ɑ t	S T A T	Dutch	1	stad	U+005E U+0073 U+0074 U+0061 U+0064 U+0024
^stem$	s t ɛ m	S T E M	Dutch	1	stem	U+005E U+0073 U+0074 U+0065 U+006D U+0024
^steen$	s t eː n	S T E N	Dutch	1	steen	U+005E U+0073 U+0074 U+0065 U+0065 U+006E U+0024
^ster$	s t ɛ r	S T E R	Dutch	1	ster	U+005E U+0073 U+0074 U+0065 U+0072 U+0024
^stil$	s t ɪ l	S T I L	Dutch	1	stil	U+005E U+0073 U+0074 U+0069 U+006C U+0024
^stier$	s t iː r	S T I R	Dutch	1	stier	U+005E U+0073 U+0074 U+0069 U+0065 U+0072 U+0024
^stof$	s t ɔ f	S T U B	Dutch	2	stof;stof	U+005E U+0073 U+0074 U+006F U+0066 U+0024
^stom$	s t ɔ m	S T U M	Dutch	1	stom	U+005E U+0073 U+0074 U+006F U+006D U+0024
^stoom$	s t oː m	S T U M	Dutch	1	stoom	U+005E U+0073 U+0074 U+006F U+006F U+006D U+0024
^stuk$	s t ʏ k	S T Y K	Dutch	2	stuk;stuk	U+005E U+0073 U+0074 U+0075 U+006B U+0024
^stoel$	s t uː l	S T Y L	Dutch	1	stoel	U+005E U+0073 U+0074 U+006F U+0065 U+006C U+0024
^zuigen$	z œy ɣ ə	S U G E	Dutch	1	zuigen	U+005E U+007A U+0075 U+0069 U+0067 U+0065 U+006E U+0024
^soms$	s ɔ m s	S U M S	Dutch	1	soms	U+005E U+0073 U+006F U+006D U+0073 U+0024
^zorg$	z ɔ r x	S U R G	Dutch	1	zorg	U+005E U+007A U+006F U+0072 U+0067 U+0024
^zuiden$	z œy d ə	S U T E	Dutch	1	zuiden	U+005E U+007A U+0075 U+0069 U+0064 U+0065 U+006E U+0024
^zwak$	z ʋ ɑ k	S W A K	Dutch	1	zwak	U+005E U+007A U+0077 U+0061 U+006B U+0024
^zwaar$	z ʋ aː r	S W A R	Dutch	1	zwaar	U+005E U+007A U+0077 U+0061 U+0061 U+0072 U+0024
^zoeken$	z uː k ə	S Y K E	Dutch	1	zoeken	U+005E U+007A U+006F U+0065 U+006B U+0065 U+006E U+0024
^tand$	t ɑ n t	T A N T	Dutch	1	tand	U+005E U+0074 U+0061 U+006E U+0064 U+0024
^deken$	d eː k ə	T E K E	Dutch	1	deken	U+005E U+0064 U+0065 U+006B U+0065 U+006E U+0024
^delen$	d eː l ə	T E L E	Dutch	1	delen	U+005E U+0064 U+0065 U+006C U+0065 U+006E U+0024
^tellen$	t ɛ l ə	T E L E	Dutch	1	tellen	U+005E U+0074 U+0065 U+006C U+006C U+0065 U+006E U+0024
^tent$	t ɛ n t	T E N T	Dutch	1	tent	U+005E U+0074 U+0065 U+006E U+0074 U+0024
^deze$	d eː z ə	T E S E	Dutch	1	deze	U+005E U+0064 U+0065 U+007A U+0065 U+0024
^diner$	d iː n eː	T I N E	Dutch	1	diner	U+005E U+0064 U+0069 U+006E U+0065 U+0072 U+0024
^traag$	t r aː x	T R A G	Dutch	1	traag	U+005E U+0074 U+0072 U+0061 U+0061 U+0067 U+0024
^traan$	t r aː n	T R A N	Dutch	1	traan	U+005E U+0074 U+0072 U+0061 U+0061 U+006E U+0024
^draad$	d r aː t	T R A T	Dutch	1	draad	U+005E U+0064 U+0072 U+0061 U+0061 U+0064 U+0024
^trouw$	t r ɑu ʋ	T R A W	Dutch	1	trouw	U+005E U+0074 U+0072 U+006F U+0075 U+0077 U+0024
^trein$	t r ɛi n	T R E N	Dutch	1	trein	U+005E U+0074 U+0072 U+0065 U+0069 U+006E U+0024
^druif$	d r œy f	T R U B	Dutch	1	druif	U+005E U+0064 U+0072 U+0075 U+0069 U+0066 U+0024
^trog$	t r ɔ x	T R U G	Dutch	1	trog	U+005E U+0074 U+0072 U+006F U+0067 U+0024
^droog$	d r oː x	T R U G	Dutch	1	droog	U+005E U+0064 U+0072 U+006F U+006F U+0067 U+0024
^trom$	t r ɔ m	T R U M	Dutch	1	trom	U+005E U+0074 U+0072 U+006F U+006D U+0024
^doven$	d oː v ə	T U B E	Dutch	1	doven	U+005E U+0064 U+006F U+0076 U+0065 U+006E U+0024
^duiken$	d œy k ə	T U K E	Dutch	1	duiken	U+005E U+0064 U+0075 U+0069 U+006B U+0065 U+006E U+0024
^tonen$	t oː n ə	T U N E	Dutch	1	tonen	U+005E U+0074 U+006F U+006E U+0065 U+006E U+0024
^toren$	t oː r ə	T U R E	Dutch	1	toren	U+005E U+0074 U+006F U+0072 U+0065 U+006E U+0024
^dorp$	d ɔ r p	T U R P	Dutch	1	dorp	U+005E U+0064 U+006F U+0072 U+0070 U+0024
^doden$	d oː d ə	T U T E	Dutch	1	doden	U+005E U+0064 U+006F U+0064 U+0065 U+006E U+0024
^duren$	d yː r ə	T Y R E	Dutch	1	duren	U+005E U+0064 U+0075 U+0072 U+0065 U+006E U+0024
^duwen$	d yː ʋ ə	T Y W E	Dutch	1	duwen	U+005E U+0064 U+0075 U+0077 U+0065 U+006E U+0024
^offer$	ɔ f ə r	U B E R	Dutch	1	offer	U+005E U+006F U+0066 U+0066 U+0065 U+0072 U+0024
^oogst$	oː x s t	U G S T	Dutch	1	oogst	U+005E U+006F U+006F U+0067 U+0073 U+0074 U+0024
^uier$	œy j ə r	U J E R	Dutch	1	uier	U+005E U+0075 U+0069 U+0065 U+0072 U+0024
^olijf$	oː l ɛi f	U L E B	Dutch	1	olijf	U+005E U+006F U+006C U+0069 U+006A U+0066 U+0024
^oosten$	oː s t ə	U S T E	Dutch	1	oosten	U+005E U+006F U+006F U+0073 U+0074 U+0065 U+006E U+0024
^wagen$	ʋ aː ɣ ə	W A G E	Dutch	1	wagen	U+005E U+0077 U+0061 U+0067 U+0065 U+006E U+0024
^warm$	ʋ ɑ r m	W A R M	Dutch	1	warm	U+005E U+0077 U+0061 U+0072 U+006D U+0024
^wassen$	ʋ ɑ s ə	W A S E	Dutch	1	wassen	U+005E U+0077 U+0061 U+0073 U+0073 U+0065 U+006E U+0024
^weven$	ʋ eː v ə	W E B E	Dutch	1	weven	U+005E U+0077 U+0065 U+0076 U+0065 U+006E U+0024
^wegen$	ʋ eː ɣ ə	W E G E	Dutch	1	wegen	U+005E U+0077 U+0065 U+0067 U+0065 U+006E U+0024
^wekken$	ʋ ɛ k ə	W E K E	Dutch	1	wekken	U+005E U+0077 U+0065 U+006B U+006B U+0065 U+006E U+0024
^wenen$	ʋ eː n ə	W E N E	Dutch	1	wenen	U+005E U+0077 U+0065 U+006E U+0065 U+006E U+0024
^werk$	ʋ ɛ r k	W E R K	Dutch	1	werk	U+005E U+0077 U+0065 U+0072 U+006B U+0024
^wc$	ʋ eɪ s eɪ	W E S E	Dutch	1	wc	U+005E U+0077 U+0063 U+0024
^wesp$	ʋ ɛ s p	W E S P	Dutch	1	wesp	U+005E U+0077 U+0065 U+0073 U+0070 U+0024
^weide$	ʋ ɛi d ə	W E T E	Dutch	1	weide	U+005E U+0077 U+0065 U+0069 U+0064 U+0065 U+0024
^weten$	ʋ eː t ə	W E T E	Dutch	1	weten	U+005E U+0077 U+0065 U+0074 U+0065 U+006E U+0024
^wind$	ʋ ɪ n t	W I N T	Dutch	1	wind	U+005E U+0077 U+0069 U+006E U+0064 U+0024
^wolf$	ʋ ɔ l f	W U L B	Dutch	1	wolf	U+005E U+0077 U+006F U+006C U+0066 U+0024
^wolk$	ʋ ɔ l k	W U L K	Dutch	1	wolk	U+005E U+0077 U+006F U+006C U+006B U+0024
^wonen$	ʋ oː n ə	W U N E	Dutch	1	wonen	U+005E U+0077 U+006F U+006E U+0065 U+006E U+0024
^wond$	ʋ ɔ n t	W U N T	Dutch	1	wond	U+005E U+0077 U+006F U+006E U+0064 U+0024
^worm$	ʋ ɔ r m	W U R M	Dutch	1	worm	U+005E U+0077 U+006F U+0072 U+006D U+0024
^woord$	ʋ oː r t	W U R T	Dutch	1	woord	U+005E U+0077 U+006F U+006F U+0072 U+0064 U+0024
^woede$	ʋ uː d ə	W Y T E	Dutch	1	woede	U+005E U+0077 U+006F U+0065 U+0064 U+0065 U+0024
^oever$	uː v ə r	Y B E R	Dutch	1	oever	U+005E U+006F U+0065 U+0076 U+0065 U+0072 U+0024
^afvegen$	ɑ f eː ɣ ə	A B E G E	Dutch	1	afvegen	U+005E U+0061 U+0066 U+0076 U+0065 U+0067 U+0065 U+006E U+0024
^afgod$	ɑ f x ɔ t	A B G U T	Dutch	1	afgod	U+005E U+0061 U+0066 U+0067 U+006F U+0064 U+0024
^avond$	aː v ɔ n t	A B U N T	Dutch	1	avond	U+005E U+0061 U+0076 U+006F U+006E U+0064 U+0024
^achter$	ɑ x t ə r	A G T E R	Dutch	1	achter	U+005E U+0061 U+0063 U+0068 U+0074 U+0065 U+0072 U+0024
^altaar$	ɑ l t aː r	A L T A R	Dutch	1	altaar	U+005E U+0061 U+006C U+0074 U+0061 U+0061 U+0072 U+0024
^altijd$	ɑ l t ɛi t	A L T E T	Dutch	1	altijd	U+005E U+0061 U+006C U+0074 U+0069 U+006A U+0064 U+0024
^aanval$	aː n v ɑ l	A N B A L	Dutch	1	aanval	U+005E U+0061 U+0061 U+006E U+0076 U+0061 U+006C U+0024
^anker$	ɑ ŋ k ə r	A N K E R	Dutch	1	anker	U+005E U+0061 U+006E U+006B U+0065 U+0072 U+0024
^ademen$	aː d ə m ə	A T E M E	Dutch	1	ademen	U+005E U+0061 U+0064 U+0065 U+006D U+0065 U+006E U+0024
^ouders$	ɑu d ə r s	A T E R S	Dutch	1	ouders	U+005E U+006F U+0075 U+0064 U+0065 U+0072 U+0073 U+0024
^adres$	ɑ d r ɛ s	A T R E S	Dutch	1	adres	U+005E U+0061 U+0064 U+0072 U+0065 U+0073 U+0024
^varken$	v ɑ r k ə	B A R K E	Dutch	1	varken	U+005E U+0076 U+0061 U+0072 U+006B U+0065 U+006E U+0024
^vasten$	v ɑ s t ə	B A S T E	Dutch	1	vasten	U+005E U+0076 U+0061 U+0073 U+0074 U+0065 U+006E U+0024
^vadem$	v aː d ə m	B A T E M	Dutch	1	vadem	U+005E U+0076 U+0061 U+0064 U+0065 U+006D U+0024
^vader$	v aː d ə r	B A T E R	Dutch	1	vader	U+005E U+0076 U+0061 U+0064 U+0065 U+0072 U+0024
^vechten$	v ɛ x t ə	B E G T E	Dutch	1	vechten	U+005E U+0076 U+0065 U+0063 U+0068 U+0074 U+0065 U+006E U+0024
^verven$	v ɛ r v ə	B E R B E	Dutch	2	verven;verven	U+005E U+0076 U+0065 U+0072 U+0076 U+0065 U+006E U+0024
^vijzel$	v ɛi z ə l	B E S E L	Dutch	1	vijzel	U+005E U+0076 U+0069 U+006A U+007A U+0065 U+006C U+0024
^vinger$	v ɪ ŋ ə r	B I N E R	Dutch	1	vinger	U+005E U+0076 U+0069 U+006E U+0067 U+0065 U+0072 U+0024
^vinden$	v ɪ n d ə	B I N T E	Dutch	1	vinden	U+005E U+0076 U+0069 U+006E U+0064 U+0065 U+006E U+0024
^visser$	v ɪ s ə r	B I S E R	Dutch	1	visser	U+005E U+0076 U+0069 U+0073 U+0073 U+0065 U+0072 U+0024
^vlecht$	v l ɛ x t	B L E G T	Dutch	1	vlecht	U+005E U+0076 U+006C U+0065 U+0063 U+0068 U+0074 U+0024
^vliegen$	v l iː ɣ ə	B L I G E	Dutch	1	vliegen	U+005E U+0076 U+006C U+0069 U+0065 U+0067 U+0065 U+006E U+0024
^fluiten$	f l œy t ə	B L U T E	Dutch	1	fluiten	U+005E U+0066 U+006C U+0075 U+0069 U+0074 U+0065 U+006E U+0024
^vragen$	v r aː ɣ ə	B R A G E	Dutch	2	vragen;vragen	U+005E U+0076 U+0072 U+0061 U+0067 U+0065 U+006E U+0024
^vrije$	v r ɛi j ə	B R E J E	Dutch	1	vrije	U+005E U+0076 U+0072 U+0069 U+006A U+0065 U+0024
^vrede$	v r eː d ə	B R E T E	Dutch	1	vrede	U+005E U+0076 U+0072 U+0065 U+0064 U+0065 U+0024
^vriend$	v r iː n t	B R I N T	Dutch	1	vriend	U+005E U+0076 U+0072 U+0069 U+0065 U+006E U+0064 U+0024
^vogel$	v oː ɣ ə l	B U G E L	Dutch	1	vogel	U+005E U+0076 U+006F U+0067 U+0065 U+006C U+0024
^volgen$	v ɔ l ɣ ə	B U L G E	Dutch	1	volgen	U+005E U+0076 U+006F U+006C U+0067 U+0065 U+006E U+0024
^vonnis$	v ɔ n ə s	B U N E S	Dutch	1	vonnis	U+005E U+0076 U+006F U+006E U+006E U+0069 U+0073 U+0024
^vulva$	v ʏ l v aː	B Y L B A	Dutch	1	vulva	U+005E U+0076 U+0075 U+006C U+0076 U+0061 U+0024
^eland$	eː l ɑ n t	E L A N T	Dutch	1	eland	U+005E U+0065 U+006C U+0061 U+006E U+0064 U+0024
^eiland$	ɛi l ɑ n t	E L A N T	Dutch	1	eiland	U+005E U+0065 U+0069 U+006C U+0061 U+006E U+0064 U+0024
^enige$	eː n ə ɣ ə	E N E G E	Dutch	1	enige	U+005E U+0065 U+006E U+0069 U+0067 U+0065 U+0024
^enkel$	ɛ ŋ k ə l	E N K E L	Dutch	1	enkel	U+005E U+0065 U+006E U+006B U+0065 U+006C U+0024
^eerste$	eː r s t ə	E R S T E	Dutch	1	eerste	U+005E U+0065 U+0065 U+0072 U+0073 U+0074 U+0065 U+0024
^edele$	eː d ə l ə	E T E L E	Dutch	1	edele	U+005E U+0065 U+0064 U+0065 U+006C U+0065 U+0024
^gevaar$	x ə v aː r	G E B A R	Dutch	1	gevaar	U+005E U+0067 U+0065 U+0076 U+0061 U+0061 U+0072 U+0024
^geheim$	x ə h ɛi m	G E H E M	Dutch	1	geheim	U+005E U+0067 U+0065 U+0068 U+0065 U+0069 U+006D U+0024
^gelijk$	x ə l ɛi k	G E L E K	Dutch	1	gelijk	U+005E U+0067 U+0065 U+006C U+0069 U+006A U+006B U+0024
^geluid$	x ə l œy t	G E L U T	Dutch	1	geluid	U+005E U+0067 U+0065 U+006C U+0075 U+0069 U+0064 U+0024
^geluk$	x ə l ʏ k	G E L Y K	Dutch	1	geluk	U+005E U+0067 U+0065 U+006C U+0075 U+006B U+0024
^genoeg$	x ə n uː x	G E N Y G	Dutch	1	genoeg	U+005E U+0067 U+0065 U+006E U+006F U+0065 U+0067 U+0024
^gereed$	x ə r eː t	G E R E T	Dutch	1	gereed	U+005E U+0067 U+0065 U+0072 U+0065 U+0065 U+0064 U+0024
^gerst$	x ɛ r s t	G E R S T	Dutch	1	gerst	U+005E U+0067 U+0065 U+0072 U+0073 U+0074 U+0024
^gezin$	x ə z ɪ n	G E S I N	Dutch	1	gezin	U+005E U+0067 U+0065 U+007A U+0069 U+006E U+0024
^getal$	x ə t ɑ l	G E T A L	Dutch	1	getal	U+005E U+0067 U+0065 U+0074 U+0061 U+006C U+0024
^geitje$	x ɛi t j ə	G E T J E	Dutch	1	geitje	U+005E U+0067 U+0065 U+0069 U+0074 U+006A U+0065 U+0024
^geweer$	x ə ʋ eː r	G E W E R	Dutch	1	geweer	U+005E U+0067 U+0065 U+0077 U+0065 U+0065 U+0072 U+0024
^gierig$	x iː r ə x	G I R E G	Dutch	1	gierig	U+005E U+0067 U+0069 U+0065 U+0072 U+0069 U+0067 U+0024
^gierst$	x iː r s t	G I R S T	Dutch	1	gierst	U+005E U+0067 U+0069 U+0065 U+0072 U+0073 U+0074 U+0024
^glijden$	x l ɛi d ə	G L E T E	Dutch	1	glijden	U+005E U+0067 U+006C U+0069 U+006A U+0064 U+0065 U+006E U+0024
^graven$	x r aː v ə	G R A B E	Dutch	1	graven	U+005E U+0067 U+0072 U+0061 U+0076 U+0065 U+006E U+0024
^grens$	x r ɛ n s	G R E N S	Dutch	1	grens	U+005E U+0067 U+0072 U+0065 U+006E U+0073 U+0024
^groeien$	x r uː j ə	G R Y J E	Dutch	1	groeien	U+005E U+0067 U+0072 U+006F U+0065 U+0069 U+0065 U+006E U+0024
^haver$	h aː v ə r	H A B E R	Dutch	1	haver	U+005E U+0068 U+0061 U+0076 U+0065 U+0072 U+0024
^havik$	h aː v ɪ k	H A B I K	Dutch	1	havik	U+005E U+0068 U+0061 U+0076 U+0069 U+006B U+0024
